anio,nivel,cve,nombre,poblacion,sexo,num,den,casos,ee,cota,fuente,universo
2015,alcaldia,015,Cuauhtémoc,ambas,Total,4325.0,532553.0,33015.0,0.00093,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,015,Cuauhtémoc,autoads,Hombres,22111.0,253238.0,15615.0,0.008607,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,015,Cuauhtémoc,autoads,Mujeres,23893.0,279315.0,17400.0,0.008887,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,015,Cuauhtémoc,autoads,Total,46004.0,532553.0,33015.0,0.00865,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,015,Cuauhtémoc,hablantes3,Hombres,3041.0,244811.0,15065.0,0.00112,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población de 3 años y más
2015,alcaldia,015,Cuauhtémoc,hablantes3,Mujeres,4100.0,269988.0,16823.0,0.001444,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población de 3 años y más
2015,alcaldia,015,Cuauhtémoc,hablantes3,Total,7141.0,514799.0,31888.0,0.001152,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población de 3 años y más
2015,alcaldia,015,Cuauhtémoc,monolingues,Hombres,,2577.0,151.0,,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Hablantes de lengua indígena
2015,alcaldia,015,Cuauhtémoc,monolingues,Mujeres,16.0,3634.0,198.0,,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Hablantes de lengua indígena
2015,alcaldia,015,Cuauhtémoc,monolingues,Total,16.0,6211.0,349.0,,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Hablantes de lengua indígena
2015,alcaldia,015,Cuauhtémoc,todas,Hombres,23379.0,253238.0,15615.0,0.008742,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,015,Cuauhtémoc,todas,Mujeres,25441.0,279315.0,17400.0,0.009081,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,015,Cuauhtémoc,todas,Total,48820.0,532553.0,33015.0,0.008797,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,016,Miguel Hidalgo,ambas,Hombres,483.0,167085.0,9359.0,0.000571,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,016,Miguel Hidalgo,ambas,Mujeres,1261.0,197354.0,11073.0,0.000789,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,016,Miguel Hidalgo,ambas,Total,1744.0,364439.0,20432.0,0.000621,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,016,Miguel Hidalgo,autoads,Hombres,7789.0,167085.0,9359.0,0.005597,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,016,Miguel Hidalgo,autoads,Mujeres,10485.0,197354.0,11073.0,0.005042,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,016,Miguel Hidalgo,autoads,Total,18274.0,364439.0,20432.0,0.005166,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,016,Miguel Hidalgo,hablantes3,Hombres,1143.0,160433.0,8977.0,0.000805,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población de 3 años y más
2015,alcaldia,016,Miguel Hidalgo,hablantes3,Mujeres,2153.0,191249.0,10731.0,0.001083,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población de 3 años y más
2015,alcaldia,016,Miguel Hidalgo,hablantes3,Total,3296.0,351682.0,19708.0,0.000863,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población de 3 años y más
2015,alcaldia,016,Miguel Hidalgo,monolingues,Hombres,,997.0,61.0,,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Hablantes de lengua indígena
2015,alcaldia,016,Miguel Hidalgo,monolingues,Mujeres,40.0,1743.0,103.0,,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Hablantes de lengua indígena
2015,alcaldia,016,Miguel Hidalgo,monolingues,Total,40.0,2740.0,164.0,,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Hablantes de lengua indígena
2015,alcaldia,016,Miguel Hidalgo,todas,Hombres,8449.0,167085.0,9359.0,0.005679,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,016,Miguel Hidalgo,todas,Mujeres,11377.0,197354.0,11073.0,0.005232,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,016,Miguel Hidalgo,todas,Total,19826.0,364439.0,20432.0,0.005268,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,017,Venustiano Carranza,ambas,Hombres,1510.0,200432.0,10833.0,0.001359,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,017,Venustiano Carranza,ambas,Mujeres,2137.0,226831.0,12128.0,0.00157,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,017,Venustiano Carranza,ambas,Total,3647.0,427263.0,22961.0,0.00147,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,017,Venustiano Carranza,autoads,Hombres,11447.0,200432.0,10833.0,0.005343,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,017,Venustiano Carranza,autoads,Mujeres,13592.0,226831.0,12128.0,0.006058,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,017,Venustiano Carranza,autoads,Total,25039.0,427263.0,22961.0,0.005799,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,017,Venustiano Carranza,hablantes3,Hombres,2601.0,191031.0,10361.0,0.001616,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población de 3 años y más
2015,alcaldia,017,Venustiano Carranza,hablantes3,Mujeres,2918.0,219680.0,11712.0,0.001881,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población de 3 años y más
2015,alcaldia,017,Venustiano Carranza,hablantes3,Total,5519.0,410711.0,22073.0,0.001774,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población de 3 años y más
2015,alcaldia,017,Venustiano Carranza,monolingues,Hombres,,2199.0,127.0,,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Hablantes de lengua indígena
2015,alcaldia,017,Venustiano Carranza,monolingues,Mujeres,25.0,2644.0,126.0,,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Hablantes de lengua indígena
2015,alcaldia,017,Venustiano Carranza,monolingues,Total,25.0,4843.0,253.0,,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Hablantes de lengua indígena
2015,alcaldia,017,Venustiano Carranza,todas,Hombres,12538.0,200432.0,10833.0,0.005469,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,017,Venustiano Carranza,todas,Mujeres,14373.0,226831.0,12128.0,0.00609,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,017,Venustiano Carranza,todas,Total,26911.0,427263.0,22961.0,0.005784,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,entidad,09,Ciudad de México,ambas,Hombres,35977.0,4231650.0,263452.0,0.00026,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,entidad,09,Ciudad de México,ambas,Mujeres,42546.0,4687003.0,289580.0,0.000259,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,entidad,09,Ciudad de México,ambas,Total,78523.0,8918653.0,553032.0,0.000251,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,entidad,09,Ciudad de México,autoads,Hombres,375612.0,4231650.0,263452.0,0.001849,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,entidad,09,Ciudad de México,autoads,Mujeres,408993.0,4687003.0,289580.0,0.001831,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,entidad,09,Ciudad de México,autoads,Total,784605.0,8918653.0,553032.0,0.001832,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,entidad,09,Ciudad de México,hablantes3,Hombres,60898.0,4045853.0,251283.0,0.000371,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población de 3 años y más
2015,entidad,09,Ciudad de México,hablantes3,Mujeres,68457.0,4510307.0,277851.0,0.000374,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población de 3 años y más
2015,entidad,09,Ciudad de México,hablantes3,Total,129355.0,8556160.0,529134.0,0.000361,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población de 3 años y más
2015,entidad,09,Ciudad de México,monolingues,Hombres,114.0,53363.0,4126.0,,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Hablantes de lengua indígena
2015,entidad,09,Ciudad de México,monolingues,Mujeres,428.0,59666.0,4322.0,0.000465,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Hablantes de lengua indígena
2015,entidad,09,Ciudad de México,monolingues,Total,542.0,113029.0,8448.0,0.000265,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Hablantes de lengua indígena
2015,entidad,09,Ciudad de México,todas,Hombres,400533.0,4231650.0,263452.0,0.001882,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,entidad,09,Ciudad de México,todas,Mujeres,434904.0,4687003.0,289580.0,0.001863,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,entidad,09,Ciudad de México,todas,Total,835437.0,8918653.0,553032.0,0.001858,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2020,alcaldia,002,Azcapotzalco,ambas,Hombres,1165.0,204737.0,8269.0,0.000509,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,002,Azcapotzalco,ambas,Mujeres,1309.0,226610.0,9161.0,0.000556,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,002,Azcapotzalco,ambas,Total,2474.0,431347.0,17430.0,0.000533,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,002,Azcapotzalco,autoads,Hombres,15417.0,204737.0,8269.0,0.006931,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,002,Azcapotzalco,autoads,Mujeres,17054.0,226610.0,9161.0,0.006485,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,002,Azcapotzalco,autoads,Total,32471.0,431347.0,17430.0,0.006705,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,002,Azcapotzalco,hablantes3,Hombres,1500.0,198686.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población de 3 años y más
2020,alcaldia,002,Azcapotzalco,hablantes3,Mujeres,1708.0,221370.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población de 3 años y más
2020,alcaldia,002,Azcapotzalco,hablantes3,Total,3208.0,420056.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población de 3 años y más
2020,alcaldia,002,Azcapotzalco,hablantes5,Total,3199.0,410780.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población de 5 años y más
2020,alcaldia,002,Azcapotzalco,hogares,Total,7261.0,432205.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población total
2020,alcaldia,002,Azcapotzalco,monolingues,Hombres,6.0,1500.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Hablantes de lengua indígena
2020,alcaldia,002,Azcapotzalco,monolingues,Mujeres,15.0,1708.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Hablantes de lengua indígena
2020,alcaldia,002,Azcapotzalco,monolingues,Total,21.0,3208.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Hablantes de lengua indígena
2020,alcaldia,002,Azcapotzalco,todas,Hombres,15857.0,204737.0,8269.0,0.006982,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,002,Azcapotzalco,todas,Mujeres,17520.0,226610.0,9161.0,0.006702,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,002,Azcapotzalco,todas,Total,33377.0,431347.0,17430.0,0.006819,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,003,Coyoacán,ambas,Hombres,1935.0,290855.0,8289.0,0.001398,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,003,Coyoacán,ambas,Mujeres,2980.0,321275.0,9172.0,0.00109,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,003,Coyoacán,ambas,Total,4915.0,612130.0,17461.0,0.001244,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,003,Coyoacán,autoads,Hombres,19078.0,290855.0,8289.0,0.008326,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,003,Coyoacán,autoads,Mujeres,20011.0,321275.0,9172.0,0.006274,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,003,Coyoacán,autoads,Total,39089.0,612130.0,17461.0,0.00723,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,003,Coyoacán,hablantes3,Hombres,3306.0,281509.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población de 3 años y más
2020,alcaldia,003,Coyoacán,hablantes3,Mujeres,4422.0,318019.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población de 3 años y más
2020,alcaldia,003,Coyoacán,hablantes3,Total,7728.0,599528.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población de 3 años y más
2020,alcaldia,003,Coyoacán,hablantes5,Total,7681.0,587692.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población de 5 años y más
2020,alcaldia,003,Coyoacán,hogares,Total,15349.0,614447.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población total
2020,alcaldia,003,Coyoacán,monolingues,Hombres,23.0,3306.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Hablantes de lengua indígena
2020,alcaldia,003,Coyoacán,monolingues,Mujeres,34.0,4422.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Hablantes de lengua indígena
2020,alcaldia,003,Coyoacán,monolingues,Total,57.0,7728.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Hablantes de lengua indígena
2020,alcaldia,003,Coyoacán,todas,Hombres,19932.0,290855.0,8289.0,0.008463,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,003,Coyoacán,todas,Mujeres,20824.0,321275.0,9172.0,0.006393,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,003,Coyoacán,todas,Total,40756.0,612130.0,17461.0,0.007372,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,004,Cuajimalpa de Morelos,ambas,Hombres,939.0,102645.0,5614.0,0.001976,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,004,Cuajimalpa de Morelos,ambas,Mujeres,1145.0,114964.0,6099.0,0.00214,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,004,Cuajimalpa de Morelos,ambas,Total,2084.0,217609.0,11713.0,0.002225,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,004,Cuajimalpa de Morelos,autoads,Hombres,6617.0,102645.0,5614.0,0.011681,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,004,Cuajimalpa de Morelos,autoads,Mujeres,6212.0,114964.0,6099.0,0.009692,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,004,Cuajimalpa de Morelos,autoads,Total,12829.0,217609.0,11713.0,0.010627,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,004,Cuajimalpa de Morelos,hablantes3,Hombres,860.0,99995.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población de 3 años y más
2020,alcaldia,004,Cuajimalpa de Morelos,hablantes3,Mujeres,1186.0,109545.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población de 3 años y más
2020,alcaldia,004,Cuajimalpa de Morelos,hablantes3,Total,2046.0,209540.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población de 3 años y más
2020,alcaldia,004,Cuajimalpa de Morelos,hablantes5,Total,2032.0,203315.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población de 5 años y más
2020,alcaldia,004,Cuajimalpa de Morelos,hogares,Total,4022.0,217686.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población total
2020,alcaldia,004,Cuajimalpa de Morelos,monolingues,Hombres,3.0,860.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Hablantes de lengua indígena
2020,alcaldia,004,Cuajimalpa de Morelos,monolingues,Mujeres,3.0,1186.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Hablantes de lengua indígena
2020,alcaldia,004,Cuajimalpa de Morelos,monolingues,Total,6.0,2046.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Hablantes de lengua indígena
2020,alcaldia,004,Cuajimalpa de Morelos,todas,Hombres,6869.0,102645.0,5614.0,0.011092,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,004,Cuajimalpa de Morelos,todas,Mujeres,6527.0,114964.0,6099.0,0.009724,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,004,Cuajimalpa de Morelos,todas,Total,13396.0,217609.0,11713.0,0.010463,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,005,Gustavo A. Madero,ambas,Hombres,5798.0,558186.0,9401.0,0.00116,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,005,Gustavo A. Madero,ambas,Mujeres,5796.0,604729.0,10177.0,0.001112,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,005,Gustavo A. Madero,ambas,Total,11594.0,1162915.0,19578.0,0.001207,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,005,Gustavo A. Madero,autoads,Hombres,52634.0,558186.0,9401.0,0.007485,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,005,Gustavo A. Madero,autoads,Mujeres,56025.0,604729.0,10177.0,0.007472,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,005,Gustavo A. Madero,autoads,Total,108659.0,1162915.0,19578.0,0.007552,muestra,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado",Población total
2020,alcaldia,005,Gustavo A. Madero,hablantes3,Hombres,6751.0,545805.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población de 3 años y más
2020,alcaldia,005,Gustavo A. Madero,hablantes3,Mujeres,7445.0,592051.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población de 3 años y más
2020,alcaldia,005,Gustavo A. Madero,hablantes3,Total,14196.0,1137856.0,,,censo,"Censo de Población y Vivienda 2020 (INEGI), ITER",Población de 3 años y más
