anio,nivel,cve,nombre,lengua,lengua_nombre,familia,sexo,num,den,casos,ee,fuente
2015,alcaldia,016,Miguel Hidalgo,0507,Chinanteco,oto-mangue,Hombres,27.0,160433.0,8977,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,005,Gustavo A. Madero,0507,Chinanteco,oto-mangue,Mujeres,209.0,587418.0,32389,2.896865776692322e-05,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,012,Tlalpan,0507,Chinanteco,oto-mangue,Mujeres,64.0,342489.0,26957,7.602752884066583e-05,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,004,Cuajimalpa de Morelos,0507,Chinanteco,oto-mangue,Hombres,24.0,91105.0,8684,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,017,Venustiano Carranza,0507,Chinanteco,oto-mangue,Hombres,134.0,191031.0,10361,0.0005849920489137424,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,010,Álvaro Obregón,0507,Chinanteco,oto-mangue,Hombres,48.0,340293.0,19842,6.489307208747357e-05,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,003,Coyoacán,0507,Chinanteco,oto-mangue,Hombres,224.0,269097.0,16728,0.00039648056333087066,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,006,Iztacalco,0508,Tlapaneco,oto-mangue,Mujeres,46.0,199219.0,10107,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,012,Tlalpan,0508,Tlapaneco,oto-mangue,Hombres,8.0,307584.0,24514,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,004,Cuajimalpa de Morelos,0508,Tlapaneco,oto-mangue,Mujeres,3.0,98827.0,9090,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,007,Iztapalapa,0508,Tlapaneco,oto-mangue,Hombres,324.0,836632.0,47722,6.442737528381928e-05,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,013,Xochimilco,0508,Tlapaneco,oto-mangue,Hombres,50.0,189662.0,16137,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,013,Xochimilco,0508,Tlapaneco,oto-mangue,Mujeres,56.0,207198.0,17066,6.720049022396665e-05,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,002,Azcapotzalco,0508,Tlapaneco,oto-mangue,Mujeres,27.0,205484.0,9967,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,014,Benito Juárez,0508,Tlapaneco,oto-mangue,Hombres,32.0,186974.0,9548,5.3773538206257124e-05,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,006,Iztacalco,0508,Tlapaneco,oto-mangue,Hombres,50.0,176998.0,9001,0.0002354330711376882,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,015,Cuauhtémoc,0508,Tlapaneco,oto-mangue,Mujeres,70.0,269988.0,16823,4.1287593377153815e-05,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,010,Álvaro Obregón,0508,Tlapaneco,oto-mangue,Mujeres,49.0,378535.0,22016,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,003,Coyoacán,0508,Tlapaneco,oto-mangue,Mujeres,105.0,310461.0,19170,7.254136733626413e-05,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,015,Cuauhtémoc,0508,Tlapaneco,oto-mangue,Hombres,68.0,244811.0,15065,0.00013268616953732932,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,008,La Magdalena Contreras,0508,Tlapaneco,oto-mangue,Mujeres,24.0,120623.0,8995,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,009,Milpa Alta,0508,Tlapaneco,oto-mangue,Hombres,14.0,63632.0,8851,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,011,Tláhuac,0508,Tlapaneco,oto-mangue,Hombres,77.0,164738.0,9567,0.0001175093035104825,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,016,Miguel Hidalgo,0508,Tlapaneco,oto-mangue,Mujeres,16.0,191249.0,10731,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,005,Gustavo A. Madero,0508,Tlapaneco,oto-mangue,Hombres,24.0,531706.0,29250,3.6878756138447767e-06,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,007,Iztapalapa,0508,Tlapaneco,oto-mangue,Mujeres,331.0,911249.0,51766,8.339659318045759e-05,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,005,Gustavo A. Madero,0508,Tlapaneco,oto-mangue,Mujeres,70.0,587418.0,32389,1.2140895682899011e-05,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,012,Tlalpan,0508,Tlapaneco,oto-mangue,Mujeres,58.0,342489.0,26957,3.888355465185695e-05,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,004,Cuajimalpa de Morelos,0508,Tlapaneco,oto-mangue,Hombres,6.0,91105.0,8684,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,017,Venustiano Carranza,0508,Tlapaneco,oto-mangue,Hombres,16.0,191031.0,10361,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,010,Álvaro Obregón,0508,Tlapaneco,oto-mangue,Hombres,41.0,340293.0,19842,3.269968086807044e-05,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,003,Coyoacán,0508,Tlapaneco,oto-mangue,Hombres,50.0,269097.0,16728,1.9554717315288805e-05,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,014,Benito Juárez,0509,Mazateco,oto-mangue,Mujeres,110.0,219013.0,11405,0.00015867276765962703,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,006,Iztacalco,0509,Mazateco,oto-mangue,Mujeres,100.0,199219.0,10107,7.807190150538065e-05,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,012,Tlalpan,0509,Mazateco,oto-mangue,Hombres,398.0,307584.0,24514,0.00024254339776351818,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,004,Cuajimalpa de Morelos,0509,Mazateco,oto-mangue,Mujeres,18.0,98827.0,9090,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,007,Iztapalapa,0509,Mazateco,oto-mangue,Hombres,1580.0,836632.0,47722,0.00028071442040363356,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,013,Xochimilco,0509,Mazateco,oto-mangue,Hombres,929.0,189662.0,16137,0.00089529235251643,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,002,Azcapotzalco,0509,Mazateco,oto-mangue,Hombres,45.0,180287.0,8814,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,013,Xochimilco,0509,Mazateco,oto-mangue,Mujeres,799.0,207198.0,17066,0.0007935706025297865,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,002,Azcapotzalco,0509,Mazateco,oto-mangue,Mujeres,67.0,205484.0,9967,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,014,Benito Juárez,0509,Mazateco,oto-mangue,Hombres,40.0,186974.0,9548,3.0069386439041167e-05,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,006,Iztacalco,0509,Mazateco,oto-mangue,Hombres,197.0,176998.0,9001,0.0006235584539421696,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,015,Cuauhtémoc,0509,Mazateco,oto-mangue,Mujeres,389.0,269988.0,16823,0.0007004328327984475,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,008,La Magdalena Contreras,0509,Mazateco,oto-mangue,Hombres,152.0,110870.0,8222,0.00011818447887341227,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,009,Milpa Alta,0509,Mazateco,oto-mangue,Mujeres,244.0,67111.0,9267,0.0007212273994824,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,011,Tláhuac,0509,Mazateco,oto-mangue,Mujeres,190.0,181763.0,10390,0.000232747233582836,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,017,Venustiano Carranza,0509,Mazateco,oto-mangue,Mujeres,171.0,219680.0,11712,0.0001751380483231332,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,010,Álvaro Obregón,0509,Mazateco,oto-mangue,Mujeres,192.0,378535.0,22016,0.0001739264573901789,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,003,Coyoacán,0509,Mazateco,oto-mangue,Mujeres,276.0,310461.0,19170,0.00017374370530230432,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,015,Cuauhtémoc,0509,Mazateco,oto-mangue,Hombres,176.0,244811.0,15065,6.213636376616315e-05,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,008,La Magdalena Contreras,0509,Mazateco,oto-mangue,Mujeres,190.0,120623.0,8995,0.00025450293688714017,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,009,Milpa Alta,0509,Mazateco,oto-mangue,Hombres,245.0,63632.0,8851,0.0012210575214503794,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,011,Tláhuac,0509,Mazateco,oto-mangue,Hombres,86.0,164738.0,9567,7.610292701889983e-05,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,016,Miguel Hidalgo,0509,Mazateco,oto-mangue,Mujeres,232.0,191249.0,10731,0.00032670521469574236,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,005,Gustavo A. Madero,0509,Mazateco,oto-mangue,Hombres,747.0,531706.0,29250,0.00024975758952996583,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,007,Iztapalapa,0509,Mazateco,oto-mangue,Mujeres,1402.0,911249.0,51766,0.0002010429219260749,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,016,Miguel Hidalgo,0509,Mazateco,oto-mangue,Hombres,104.0,160433.0,8977,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,005,Gustavo A. Madero,0509,Mazateco,oto-mangue,Mujeres,841.0,587418.0,32389,0.00021981432326110387,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,012,Tlalpan,0509,Mazateco,oto-mangue,Mujeres,525.0,342489.0,26957,0.00024041485348591846,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,004,Cuajimalpa de Morelos,0509,Mazateco,oto-mangue,Hombres,5.0,91105.0,8684,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,017,Venustiano Carranza,0509,Mazateco,oto-mangue,Hombres,220.0,191031.0,10361,0.0002700350303595782,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,010,Álvaro Obregón,0509,Mazateco,oto-mangue,Hombres,124.0,340293.0,19842,0.00012024410192856244,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,003,Coyoacán,0509,Mazateco,oto-mangue,Hombres,282.0,269097.0,16728,0.0004564953148835019,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,009,Milpa Alta,0511,Chocholteco,oto-mangue,Mujeres,1.0,67111.0,9267,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,010,Álvaro Obregón,0511,Chocholteco,oto-mangue,Mujeres,30.0,378535.0,22016,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,003,Coyoacán,0511,Chocholteco,oto-mangue,Mujeres,6.0,310461.0,19170,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,009,Milpa Alta,0511,Chocholteco,oto-mangue,Hombres,1.0,63632.0,8851,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,010,Álvaro Obregón,0511,Chocholteco,oto-mangue,Hombres,30.0,340293.0,19842,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,004,Cuajimalpa de Morelos,0512,Popoloca,oto-mangue,Mujeres,22.0,98827.0,9090,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,013,Xochimilco,0512,Popoloca,oto-mangue,Hombres,3.0,189662.0,16137,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,009,Milpa Alta,0512,Popoloca,oto-mangue,Mujeres,34.0,67111.0,9267,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,017,Venustiano Carranza,0512,Popoloca,oto-mangue,Mujeres,12.0,219680.0,11712,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,010,Álvaro Obregón,0512,Popoloca,oto-mangue,Mujeres,7.0,378535.0,22016,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,003,Coyoacán,0512,Popoloca,oto-mangue,Mujeres,7.0,310461.0,19170,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,017,Venustiano Carranza,0512,Popoloca,oto-mangue,Hombres,12.0,191031.0,10361,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,014,Benito Juárez,0513,Zapoteco,oto-mangue,Mujeres,329.0,219013.0,11405,0.0002862920059629452,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,006,Iztacalco,0513,Zapoteco,oto-mangue,Mujeres,265.0,199219.0,10107,0.00048158971588751413,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,012,Tlalpan,0513,Zapoteco,oto-mangue,Hombres,409.0,307584.0,24514,0.00019338760921647563,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,004,Cuajimalpa de Morelos,0513,Zapoteco,oto-mangue,Mujeres,63.0,98827.0,9090,2.9964647712560876e-05,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,007,Iztapalapa,0513,Zapoteco,oto-mangue,Hombres,1096.0,836632.0,47722,0.00015314986865049322,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,013,Xochimilco,0513,Zapoteco,oto-mangue,Hombres,48.0,189662.0,16137,7.541616643507167e-05,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,002,Azcapotzalco,0513,Zapoteco,oto-mangue,Hombres,417.0,180287.0,8814,0.0005475803377243667,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,013,Xochimilco,0513,Zapoteco,oto-mangue,Mujeres,178.0,207198.0,17066,0.00028399368852489234,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,002,Azcapotzalco,0513,Zapoteco,oto-mangue,Mujeres,149.0,205484.0,9967,0.000119962489157844,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,014,Benito Juárez,0513,Zapoteco,oto-mangue,Hombres,245.0,186974.0,9548,0.0001797377574050804,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,006,Iztacalco,0513,Zapoteco,oto-mangue,Hombres,59.0,176998.0,9001,1.84766855443665e-05,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,015,Cuauhtémoc,0513,Zapoteco,oto-mangue,Mujeres,447.0,269988.0,16823,0.0002530434909814962,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,008,La Magdalena Contreras,0513,Zapoteco,oto-mangue,Hombres,9.0,110870.0,8222,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,009,Milpa Alta,0513,Zapoteco,oto-mangue,Mujeres,57.0,67111.0,9267,0.00012755539528636338,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,011,Tláhuac,0513,Zapoteco,oto-mangue,Mujeres,342.0,181763.0,10390,0.0002238418800631779,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,017,Venustiano Carranza,0513,Zapoteco,oto-mangue,Mujeres,465.0,219680.0,11712,0.0007112968350547913,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,010,Álvaro Obregón,0513,Zapoteco,oto-mangue,Mujeres,411.0,378535.0,22016,0.0003376390033165331,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,003,Coyoacán,0513,Zapoteco,oto-mangue,Mujeres,419.0,310461.0,19170,0.00014110545365991347,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,015,Cuauhtémoc,0513,Zapoteco,oto-mangue,Hombres,486.0,244811.0,15065,0.0004339899135176959,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,008,La Magdalena Contreras,0513,Zapoteco,oto-mangue,Mujeres,123.0,120623.0,8995,0.0001956390812495171,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,009,Milpa Alta,0513,Zapoteco,oto-mangue,Hombres,55.0,63632.0,8851,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,011,Tláhuac,0513,Zapoteco,oto-mangue,Hombres,348.0,164738.0,9567,0.00042167400736165645,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,016,Miguel Hidalgo,0513,Zapoteco,oto-mangue,Mujeres,175.0,191249.0,10731,8.504667300055414e-05,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,005,Gustavo A. Madero,0513,Zapoteco,oto-mangue,Hombres,728.0,531706.0,29250,0.000227264842475506,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,007,Iztapalapa,0513,Zapoteco,oto-mangue,Mujeres,1198.0,911249.0,51766,0.0001316724900978423,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,016,Miguel Hidalgo,0513,Zapoteco,oto-mangue,Hombres,116.0,160433.0,8977,0.00013283637901223392,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,005,Gustavo A. Madero,0513,Zapoteco,oto-mangue,Mujeres,744.0,587418.0,32389,0.00018502086765002964,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,012,Tlalpan,0513,Zapoteco,oto-mangue,Mujeres,555.0,342489.0,26957,0.00016288846810080609,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,004,Cuajimalpa de Morelos,0513,Zapoteco,oto-mangue,Hombres,2.0,91105.0,8684,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,017,Venustiano Carranza,0513,Zapoteco,oto-mangue,Hombres,135.0,191031.0,10361,0.0002449616873803495,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,010,Álvaro Obregón,0513,Zapoteco,oto-mangue,Hombres,139.0,340293.0,19842,6.958931343350178e-05,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,003,Coyoacán,0513,Zapoteco,oto-mangue,Hombres,381.0,269097.0,16728,0.0001883470783528976,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,012,Tlalpan,0514,Chatino,oto-mangue,Hombres,3.0,307584.0,24514,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,007,Iztapalapa,0514,Chatino,oto-mangue,Hombres,16.0,836632.0,47722,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,013,Xochimilco,0514,Chatino,oto-mangue,Mujeres,51.0,207198.0,17066,1.3921754536830316e-05,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,007,Iztapalapa,0514,Chatino,oto-mangue,Mujeres,28.0,911249.0,51766,4.395514246971915e-06,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,014,Benito Juárez,0515,Amuzgo,oto-mangue,Mujeres,5.0,219013.0,11405,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,007,Iztapalapa,0515,Amuzgo,oto-mangue,Hombres,31.0,836632.0,47722,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,013,Xochimilco,0515,Amuzgo,oto-mangue,Hombres,9.0,189662.0,16137,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,013,Xochimilco,0515,Amuzgo,oto-mangue,Mujeres,4.0,207198.0,17066,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,011,Tláhuac,0515,Amuzgo,oto-mangue,Mujeres,11.0,181763.0,10390,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,010,Álvaro Obregón,0515,Amuzgo,oto-mangue,Mujeres,9.0,378535.0,22016,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,003,Coyoacán,0515,Amuzgo,oto-mangue,Mujeres,81.0,310461.0,19170,5.545730911618752e-05,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,005,Gustavo A. Madero,0515,Amuzgo,oto-mangue,Hombres,114.0,531706.0,29250,0.00010979462528016499,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,007,Iztapalapa,0515,Amuzgo,oto-mangue,Mujeres,16.0,911249.0,51766,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,005,Gustavo A. Madero,0515,Amuzgo,oto-mangue,Mujeres,163.0,587418.0,32389,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,014,Benito Juárez,0516,Mixteco,oto-mangue,Mujeres,307.0,219013.0,11405,0.00025065510786820267,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,006,Iztacalco,0516,Mixteco,oto-mangue,Mujeres,365.0,199219.0,10107,0.000490619270659658,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,012,Tlalpan,0516,Mixteco,oto-mangue,Hombres,1211.0,307584.0,24514,0.0006854420162323516,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,004,Cuajimalpa de Morelos,0516,Mixteco,oto-mangue,Mujeres,165.0,98827.0,9090,0.0003906206839749418,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,007,Iztapalapa,0516,Mixteco,oto-mangue,Hombres,2589.0,836632.0,47722,0.00029721535837709355,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,013,Xochimilco,0516,Mixteco,oto-mangue,Hombres,534.0,189662.0,16137,0.0008975571428589947,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,002,Azcapotzalco,0516,Mixteco,oto-mangue,Hombres,75.0,180287.0,8814,0.00024041955725754002,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,013,Xochimilco,0516,Mixteco,oto-mangue,Mujeres,358.0,207198.0,17066,0.0002066079597151641,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,002,Azcapotzalco,0516,Mixteco,oto-mangue,Mujeres,379.0,205484.0,9967,0.001039569138627059,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,014,Benito Juárez,0516,Mixteco,oto-mangue,Hombres,121.0,186974.0,9548,5.612845221881633e-05,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,006,Iztacalco,0516,Mixteco,oto-mangue,Hombres,220.0,176998.0,9001,0.0003004648511954609,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,015,Cuauhtémoc,0516,Mixteco,oto-mangue,Mujeres,374.0,269988.0,16823,0.00029050094226057405,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,008,La Magdalena Contreras,0516,Mixteco,oto-mangue,Hombres,211.0,110870.0,8222,0.0004613984594488312,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,009,Milpa Alta,0516,Mixteco,oto-mangue,Mujeres,284.0,67111.0,9267,0.0007203918908034767,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,011,Tláhuac,0516,Mixteco,oto-mangue,Mujeres,286.0,181763.0,10390,0.00028998259193125606,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,017,Venustiano Carranza,0516,Mixteco,oto-mangue,Mujeres,462.0,219680.0,11712,0.000537300011216309,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,010,Álvaro Obregón,0516,Mixteco,oto-mangue,Mujeres,295.0,378535.0,22016,0.0002053824799842127,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,003,Coyoacán,0516,Mixteco,oto-mangue,Mujeres,518.0,310461.0,19170,0.0001241960647674657,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,015,Cuauhtémoc,0516,Mixteco,oto-mangue,Hombres,142.0,244811.0,15065,0.0001380446923779267,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,008,La Magdalena Contreras,0516,Mixteco,oto-mangue,Mujeres,213.0,120623.0,8995,0.0005939990578243624,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,009,Milpa Alta,0516,Mixteco,oto-mangue,Hombres,301.0,63632.0,8851,0.0007587808075703518,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,011,Tláhuac,0516,Mixteco,oto-mangue,Hombres,335.0,164738.0,9567,0.0003607587632198543,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,016,Miguel Hidalgo,0516,Mixteco,oto-mangue,Mujeres,108.0,191249.0,10731,0.00015661321516896554,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,alcaldia,005,Gustavo A. Madero,0516,Mixteco,oto-mangue,Hombres,655.0,531706.0,29250,0.0002739991092485576,"Encuesta Intercensal 2015 (INEGI), microdatos"
