lengua,agrupacion,variante,cve_ent,cve_mun,nom_mun,compartido,parte
0901,mixe,mixe medio del este,020,394,Santa María Alotepec,1,0.5
0901,mixe,mixe medio del este,020,454,Santiago Atitlán,0,1.0
0901,mixe,mixe medio del este,020,502,Santiago Zacatepec,0,1.0
0901,mixe,mixe medio del oeste,020,003,Asunción Cacalotepec,0,1.0
0901,mixe,mixe medio del oeste,020,394,Santa María Alotepec,1,0.5
0901,mixe,mixe bajo,020,057,Matías Romero,0,1.0
0901,mixe,mixe bajo,020,058,Mazatlán,0,1.0
0901,mixe,mixe bajo,020,198,San Juan Guichicovi,0,1.0
0901,mixe,mixe bajo,020,513,Santo Domingo Petapa,0,1.0
0901,mixe,mixe bajo,020,515,Santo Domingo Tehuantepec,0,1.0
0903,oluteco,oluteco,030,116,Oluta,0,1.0
0906,popoluca de la sierra,popoluca de la Sierra,030,073,Hueyapan de Ocampo,0,1.0
0906,popoluca de la sierra,popoluca de la Sierra,030,149,Soteapan,0,1.0
0906,popoluca de la sierra,popoluca de la Sierra,030,209,Tatahuicapan de Juárez,0,1.0
0902,sayulteco,sayulteco,030,144,Sayula de Alemán,0,1.0
0904,texistepequeño,texistepequeño,030,172,Texistepec,0,1.0
0907,zoque,zoque del centro,007,021,Copainalá,0,1.0
0907,zoque,zoque del centro,007,062,Ostuacán,0,1.0
0907,zoque,zoque del centro,007,092,Tecpatán,0,1.0
0907,zoque,zoque del sur,007,101,Tuxtla Gutiérrez,0,1.0
0907,zoque,zoque del este,007,042,Ixhuatán,0,1.0
0907,zoque,zoque del este,007,060,Ocotepec,1,0.5
0907,zoque,zoque del este,007,091,Tapilula,0,1.0
0907,zoque,zoque del norte alto,007,005,Amatán,0,1.0
0907,zoque,zoque del norte alto,007,025,Chapultenango,0,1.0
0907,zoque,zoque del norte alto,007,043,Ixtacomitán,0,1.0
0907,zoque,zoque del norte alto,007,048,Juárez,0,1.0
0907,zoque,zoque del norte alto,007,068,Pichucalco,0,1.0
0907,zoque,zoque del norte alto,007,074,Reforma,0,1.0
0907,zoque,zoque del norte alto,007,084,Solosuchiapa,0,1.0
0907,zoque,zoque del norte bajo,007,060,Ocotepec,1,0.5
0907,zoque,zoque del norte bajo,007,067,Pantepec,0,1.0
0907,zoque,zoque del norte bajo,007,073,Rayón,0,1.0
0907,zoque,zoque del norte bajo,007,090,Tapalapa,0,1.0
0907,zoque,zoque del noroeste,007,033,Francisco León,0,1.0
0907,zoque,zoque del sureste,007,047,Jitotol,0,1.0
1001,chontal de Oaxaca,chontal de Oaxaca alto,020,008,Asunción Tlacolulita,0,1.0
1001,chontal de Oaxaca,chontal de Oaxaca alto,020,052,Magdalena Tequisistlán,0,1.0
1001,chontal de Oaxaca,chontal de Oaxaca alto,020,125,San Carlos Yautepec,0,1.0
1001,chontal de Oaxaca,chontal de Oaxaca alto,020,282,San Miguel Tenango,0,1.0
1001,chontal de Oaxaca,chontal de Oaxaca alto,020,410,Santa María Ecatepec,1,0.5
1001,chontal de Oaxaca,chontal de Oaxaca alto,020,428,Santa María Quiegolani,0,1.0
1001,chontal de Oaxaca,chontal de Oaxaca alto,020,515,Santo Domingo Tehuantepec,1,0.5
1001,chontal de Oaxaca,chontal de Oaxaca bajo,020,410,Santa María Ecatepec,1,0.5
1001,chontal de Oaxaca,chontal de Oaxaca de la costa,020,307,San Pedro Huamelula,0,1.0
1001,chontal de Oaxaca,chontal de Oaxaca de la costa,020,453,Santiago Astata,0,1.0
1001,chontal de Oaxaca,chontal de Oaxaca de la costa,020,515,Santo Domingo Tehuantepec,1,0.5
1101,huave,huave del oeste,020,043,Juchitán de Zaragoza,0,1.0
1101,huave,huave del oeste,020,248,San Mateo del Mar,0,1.0
1101,huave,huave del este,020,130,San Dionisio del Mar,0,1.0
1101,huave,huave del este,020,141,San Francisco del Mar,0,1.0
