cve_ageb,alcaldia,POBTOT,PHOG_IND,P3YM_HLI,P3HLINHE,P_3YMAS,P_15YMAS,PSINDER,VIVPARH_CV,VPH_INTER,VPH_PC,VPH_CEL,VPH_RADIO,VPH_STVP,VPH_SPMVPI,VPH_SINTIC,GRAPROES,im_conapo,gm_conapo,grs_coneval,tasa_phog_ind,tasa_p3ym_hli,tasa_p3hlinhe,tasa_psinder,tasa_vph_inter,tasa_vph_pc,tasa_vph_cel,tasa_vph_radio,tasa_vph_stvp,tasa_vph_spmvpi,tasa_vph_sintic,gm_orden,grs_orden
0900700013030,Iztapalapa,5682,68,20,0,5520,4567,1960,1446,1027,712,1317,1242,481,249,11,10.31,0.9492,Bajo,Bajo,1.2,0.36,0.0,34.49,71.02,49.24,91.08,85.89,33.26,17.22,0.76,2.0,2.0
0900700015855,Iztapalapa,560,26,7,0,536,428,208,150,100,63,138,145,40,28,0,9.41,0.9419,Medio,Bajo,4.64,1.31,0.0,37.14,66.67,42.0,92.0,96.67,26.67,18.67,0.0,3.0,2.0
0900700011138,Iztapalapa,4768,174,77,0,4594,3705,1815,1274,732,475,1085,927,258,191,17,9.69,0.921,Alto,Medio,3.65,1.68,0.0,38.07,57.46,37.28,85.16,72.76,20.25,14.99,1.33,4.0,3.0
0900700011142,Iztapalapa,3200,72,21,0,3118,2605,727,812,583,387,718,655,204,98,,10.2,0.9544,Bajo,Bajo,2.25,0.67,0.0,22.72,71.8,47.66,88.42,80.67,25.12,12.07,,2.0,2.0
0900700011157,Iztapalapa,2662,41,14,,2582,2214,794,705,494,326,616,558,171,108,,10.31,0.9523,Bajo,Bajo,1.54,0.54,,29.83,70.07,46.24,87.38,79.15,24.26,15.32,,2.0,2.0
0900700011208,Iztapalapa,991,19,14,0,961,815,326,295,224,187,273,220,131,90,,11.05,0.944,Medio,Bajo,1.92,1.46,0.0,32.9,75.93,63.39,92.54,74.58,44.41,30.51,,3.0,2.0
0900700011250,Iztapalapa,3051,71,29,0,2971,2546,907,850,620,467,761,691,369,214,,11.23,0.9546,Bajo,Bajo,2.33,0.98,0.0,29.73,72.94,54.94,89.53,81.29,43.41,25.18,,2.0,2.0
0900700011509,Iztapalapa,4535,128,53,0,4370,3554,1701,1118,705,468,994,825,349,161,10,10.06,0.9386,Medio,Bajo,2.82,1.21,0.0,37.51,63.06,41.86,88.91,73.79,31.22,14.4,0.89,3.0,2.0
0900700010233,Iztapalapa,1933,23,11,0,1882,1591,625,528,348,229,451,419,104,59,0,10.63,0.9479,Bajo,Bajo,1.19,0.58,0.0,32.33,65.91,43.37,85.42,79.36,19.7,11.17,0.0,2.0,2.0
0900700011513,Iztapalapa,5064,51,20,0,4888,3993,1911,1407,883,588,1312,1061,481,315,5,10.06,0.9426,Medio,Bajo,1.01,0.41,0.0,37.74,62.76,41.79,93.25,75.41,34.19,22.39,0.36,3.0,2.0
090070001159A,Iztapalapa,6649,220,98,,6432,5380,2174,1818,1235,930,1666,1441,705,407,4,10.7,0.949,Bajo,Bajo,3.31,1.52,,32.7,67.93,51.16,91.64,79.26,38.78,22.39,0.22,2.0,2.0
0900700011566,Iztapalapa,9689,522,263,0,9404,7855,2963,2735,1986,1474,2530,2205,962,704,10,10.9,0.9498,Bajo,Bajo,5.39,2.8,0.0,30.58,72.61,53.89,92.5,80.62,35.17,25.74,0.37,2.0,2.0
0900700011621,Iztapalapa,4393,131,55,,4278,3603,1384,1252,949,747,1166,976,557,390,7,11.3,0.9546,Bajo,Bajo,2.98,1.29,,31.5,75.8,59.66,93.13,77.96,44.49,31.15,0.56,2.0,2.0
0900700015906,Iztapalapa,3780,69,27,0,3678,3109,1091,1125,788,633,1058,867,489,358,,11.39,0.9642,Bajo,Bajo,1.83,0.73,0.0,28.86,70.04,56.27,94.04,77.07,43.47,31.82,,2.0,2.0
0900700014429,Iztapalapa,2049,22,15,0,2001,1747,511,759,656,589,728,492,541,330,0,13.76,0.9696,Muy bajo,Muy bajo,1.07,0.75,0.0,24.94,86.43,77.6,95.92,64.82,71.28,43.48,0.0,1.0,1.0
0900700015056,Iztapalapa,806,28,10,0,777,635,189,251,189,116,242,212,91,71,0,10.22,0.9553,Bajo,Bajo,3.47,1.29,0.0,23.45,75.3,46.22,96.41,84.46,36.25,28.29,0.0,2.0,2.0
0900700014556,Iztapalapa,1063,17,7,0,1031,858,313,318,203,144,296,244,90,63,,10.4,0.9537,Bajo,Bajo,1.6,0.68,0.0,29.44,63.84,45.28,93.08,76.73,28.3,19.81,,2.0,2.0
0900700015802,Iztapalapa,463,10,,0,446,368,102,141,105,62,129,126,43,29,0,10.18,0.943,Medio,Bajo,2.16,,0.0,22.03,74.47,43.97,91.49,89.36,30.5,20.57,0.0,3.0,2.0
0900700011814,Iztapalapa,3694,94,48,0,3586,2999,929,1021,635,434,890,781,356,208,5,10.11,0.9468,Bajo,Bajo,2.54,1.34,0.0,25.15,62.19,42.51,87.17,76.49,34.87,20.37,0.49,2.0,2.0
0900700011890,Iztapalapa,5546,102,42,,5424,4590,1366,1456,1030,789,1294,1089,620,445,9,10.6,0.9537,Bajo,Bajo,1.84,0.77,,24.63,70.74,54.19,88.87,74.79,42.58,30.56,0.62,2.0,2.0
0900700011918,Iztapalapa,4953,111,42,,4806,4019,1794,1281,850,562,1139,958,458,262,10,10.29,0.947,Bajo,Bajo,2.24,0.87,,36.22,66.35,43.87,88.91,74.79,35.75,20.45,0.78,2.0,2.0
0900700011848,Iztapalapa,3531,225,139,5,3429,2881,932,994,680,565,929,825,424,328,,10.69,0.9447,Medio,Bajo,6.37,4.05,0.15,26.39,68.41,56.84,93.46,83.0,42.66,33.0,,3.0,2.0
0900700012140,Iztapalapa,7841,479,206,,7603,6208,2620,2051,1432,808,1845,1625,500,306,14,9.82,0.943,Medio,Bajo,6.11,2.71,,33.41,69.82,39.4,89.96,79.23,24.38,14.92,0.68,3.0,2.0
0900700012155,Iztapalapa,3769,160,59,0,3640,3012,1383,1033,648,394,914,800,237,153,8,10.06,0.9419,Medio,Bajo,4.25,1.62,0.0,36.69,62.73,38.14,88.48,77.44,22.94,14.81,0.77,3.0,2.0
090070001216A,Iztapalapa,3673,144,64,0,3557,2878,1335,965,672,408,863,797,245,140,6,10.05,0.9396,Medio,Bajo,3.92,1.8,0.0,36.35,69.64,42.28,89.43,82.59,25.39,14.51,0.62,3.0,2.0
0900700012460,Iztapalapa,4473,566,241,4,4291,3476,2103,1153,645,484,1049,782,297,170,7,9.96,0.9302,Medio,Medio,12.65,5.62,0.09,47.02,55.94,41.98,90.98,67.82,25.76,14.74,0.61,3.0,3.0
0900700012475,Iztapalapa,68,6,7,0,68,68,13,,,,,,0,,,5.89,,,Muy alto,8.82,10.29,0.0,19.12,,,,,,,,,5.0
0900700012494,Iztapalapa,1941,61,19,0,1893,1548,660,449,291,193,384,346,87,47,5,9.76,0.9278,Medio,Bajo,3.14,1.0,0.0,34.0,64.81,42.98,85.52,77.06,19.38,10.47,1.11,3.0,2.0
0900700012507,Iztapalapa,2181,27,6,0,2130,1826,663,553,424,287,512,460,119,65,3,10.38,0.9397,Medio,Bajo,1.24,0.28,0.0,30.4,76.67,51.9,92.59,83.18,21.52,11.75,0.54,3.0,2.0
0900700012530,Iztapalapa,10096,444,160,3,9743,7910,3449,2716,1812,1125,2380,1887,909,520,38,9.96,0.942,Medio,Bajo,4.4,1.64,0.03,34.16,66.72,41.42,87.63,69.48,33.47,19.15,1.4,3.0,2.0
0900700012545,Iztapalapa,6946,193,77,,6692,5404,2284,1821,1203,845,1581,1300,657,290,23,10.03,0.9372,Medio,Bajo,2.78,1.15,,32.88,66.06,46.4,86.82,71.39,36.08,15.93,1.26,3.0,2.0
0900700012757,Iztapalapa,5483,117,42,0,5309,4334,2018,1501,958,672,1306,1107,353,254,15,9.91,0.9436,Medio,Bajo,2.13,0.79,0.0,36.8,63.82,44.77,87.01,73.75,23.52,16.92,1.0,3.0,2.0
0900700014062,Iztapalapa,2990,165,52,0,2872,2426,1131,794,528,353,710,624,250,157,,9.95,0.9413,Medio,Bajo,5.52,1.81,0.0,37.83,66.5,44.46,89.42,78.59,31.49,19.77,,3.0,2.0
0900700011994,Iztapalapa,13946,189,225,0,13820,13115,1464,1153,767,552,1069,924,327,231,4,3.28,0.9375,Medio,Bajo,1.36,1.63,0.0,10.5,66.52,47.88,92.71,80.14,28.36,20.03,0.35,3.0,2.0
0900700012047,Iztapalapa,9950,530,222,5,9601,7873,3423,2606,1710,1135,2378,2104,752,527,17,9.96,0.9401,Medio,Bajo,5.33,2.31,0.05,34.4,65.62,43.55,91.25,80.74,28.86,20.22,0.65,3.0,2.0
0900700012070,Iztapalapa,4041,192,76,5,3888,3109,1273,1184,747,443,1071,882,382,202,9,9.72,0.9419,Medio,Bajo,4.75,1.95,0.13,31.5,63.09,37.42,90.46,74.49,32.26,17.06,0.76,3.0,2.0
0900700012085,Iztapalapa,5799,153,79,,5606,4552,1855,1883,1299,850,1666,1279,709,405,9,9.71,0.9377,Medio,Bajo,2.64,1.41,,31.99,68.99,45.14,88.48,67.92,37.65,21.51,0.48,3.0,2.0
090070001209A,Iztapalapa,3734,140,59,0,3607,2946,1263,985,638,363,882,799,251,145,3,9.97,0.9423,Medio,Bajo,3.75,1.64,0.0,33.82,64.77,36.85,89.54,81.12,25.48,14.72,0.3,3.0,2.0
0900700012102,Iztapalapa,3577,96,49,0,3446,2770,1302,876,633,386,790,608,222,124,,10.24,0.9431,Medio,Bajo,2.68,1.42,0.0,36.4,72.26,44.06,90.18,69.41,25.34,14.16,,3.0,2.0
0900700015484,Iztapalapa,4151,230,72,,4037,3425,1141,1372,1045,785,1335,950,637,375,,11.96,0.9636,Bajo,Bajo,5.54,1.78,,27.49,76.17,57.22,97.3,69.24,46.43,27.33,,2.0,2.0
0900700010074,Iztapalapa,2480,50,23,0,2394,1993,832,657,473,337,575,513,255,176,3,10.42,0.9446,Medio,Bajo,2.02,0.96,0.0,33.55,71.99,51.29,87.52,78.08,38.81,26.79,0.46,3.0,2.0
090070001376A,Iztapalapa,1613,58,19,0,1568,1334,547,476,330,235,415,386,190,138,3,10.7,0.9466,Bajo,Bajo,3.6,1.21,0.0,33.91,69.33,49.37,87.18,81.09,39.92,28.99,0.63,2.0,2.0
0900700014537,Iztapalapa,829,6,,0,807,638,243,236,162,94,213,193,69,36,0,10.28,0.953,Bajo,Bajo,0.72,,0.0,29.31,68.64,39.83,90.25,81.78,29.24,15.25,0.0,2.0,2.0
0900700010360,Iztapalapa,5255,186,87,,5103,4298,1545,1485,1165,902,1375,1134,747,451,4,11.47,0.9497,Bajo,Bajo,3.54,1.7,,29.4,78.45,60.74,92.59,76.36,50.3,30.37,0.27,2.0,2.0
0900700014541,Iztapalapa,1011,33,20,0,979,798,385,275,172,103,231,196,51,32,4,9.68,0.9405,Medio,Bajo,3.26,2.04,0.0,38.08,62.55,37.45,84.0,71.27,18.55,11.64,1.45,3.0,2.0
0900700012117,Iztapalapa,3108,117,63,,2991,2484,1024,824,483,297,718,607,189,91,11,9.96,0.9432,Medio,Medio,3.76,2.11,,32.95,58.62,36.04,87.14,73.67,22.94,11.04,1.33,3.0,3.0
0900700013717,Iztapalapa,2261,33,8,0,2191,1822,797,557,358,251,475,423,106,85,3,9.96,0.9351,Medio,Bajo,1.46,0.37,0.0,35.25,64.27,45.06,85.28,75.94,19.03,15.26,0.54,3.0,2.0
0900700010943,Iztapalapa,3439,59,35,3,3377,3041,959,1040,814,695,950,817,574,340,6,12.68,0.9459,Medio,Muy bajo,1.72,1.04,0.09,27.89,78.27,66.83,91.35,78.56,55.19,32.69,0.58,3.0,1.0
0900700010591,Iztapalapa,3807,43,14,0,3706,3130,1297,1120,689,472,957,852,509,203,7,10.3,0.944,Medio,Bajo,1.13,0.38,0.0,34.07,61.52,42.14,85.45,76.07,45.45,18.12,0.62,3.0,2.0
0900700011335,Iztapalapa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,
0900700011496,Iztapalapa,2524,40,15,0,2457,2074,898,633,468,351,574,494,299,152,0,11.01,0.9555,Bajo,Bajo,1.58,0.61,0.0,35.58,73.93,55.45,90.68,78.04,47.24,24.01,0.0,2.0,2.0
0900700013026,Iztapalapa,2493,84,28,0,2409,2040,754,671,491,339,600,539,252,138,3,10.72,0.9544,Bajo,Bajo,3.37,1.16,0.0,30.24,73.17,50.52,89.42,80.33,37.56,20.57,0.45,2.0,2.0
0900700014594,Iztapalapa,1164,50,18,0,1124,867,368,313,217,124,288,253,82,72,0,9.68,0.9442,Medio,Bajo,4.3,1.6,0.0,31.62,69.33,39.62,92.01,80.83,26.2,23.0,0.0,3.0,2.0
0900700014645,Iztapalapa,1184,48,13,0,1146,942,287,376,206,136,311,286,143,114,,9.51,0.9347,Medio,Bajo,4.05,1.13,0.0,24.24,54.79,36.17,82.71,76.06,38.03,30.32,,3.0,2.0
0900700014683,Iztapalapa,2771,49,21,0,2666,2185,1125,790,516,331,724,620,251,134,0,10.81,0.9427,Medio,Bajo,1.77,0.79,0.0,40.6,65.32,41.9,91.65,78.48,31.77,16.96,0.0,3.0,2.0
0900700010962,Iztapalapa,8084,300,147,,7813,6385,2286,2125,1446,987,1928,1727,739,492,10,10.29,0.9443,Medio,Bajo,3.71,1.88,,28.28,68.05,46.45,90.73,81.27,34.78,23.15,0.47,3.0,2.0
0900700010784,Iztapalapa,6393,179,60,0,6200,5192,2227,1663,1223,815,1491,1329,502,289,6,10.39,0.9468,Bajo,Bajo,2.8,0.97,0.0,34.83,73.54,49.01,89.66,79.92,30.19,17.38,0.36,2.0,2.0
0900700010816,Iztapalapa,1207,5,4,0,1194,1082,235,395,358,319,368,347,279,210,0,14.03,0.9435,Medio,Muy bajo,0.41,0.34,0.0,19.47,90.63,80.76,93.16,87.85,70.63,53.16,0.0,3.0,1.0
0900700010820,Iztapalapa,1112,7,8,0,1097,1004,283,375,343,303,358,325,256,199,0,14.4,0.963,Bajo,Muy bajo,0.63,0.73,0.0,25.45,91.47,80.8,95.47,86.67,68.27,53.07,0.0,2.0,1.0
0900700010835,Iztapalapa,6828,181,68,0,6579,5315,2822,1727,1118,691,1487,1272,647,264,12,10.04,0.9368,Medio,Bajo,2.65,1.03,0.0,41.33,64.74,40.01,86.1,73.65,37.46,15.29,0.69,3.0,2.0
090070001084A,Iztapalapa,7352,127,57,0,7123,5800,2248,2002,1351,951,1723,1520,658,438,17,10.42,0.9409,Medio,Bajo,1.73,0.8,0.0,30.58,67.48,47.5,86.06,75.92,32.87,21.88,0.85,3.0,2.0
0900700010854,Iztapalapa,3289,68,29,0,3182,2636,930,827,539,361,708,565,252,120,4,9.94,0.9336,Medio,Bajo,2.07,0.91,0.0,28.28,65.18,43.65,85.61,68.32,30.47,14.51,0.48,3.0,2.0
0900700011284,Iztapalapa,1379,12,4,0,1356,1182,421,360,290,232,321,282,172,113,0,12.13,0.9627,Bajo,Muy bajo,0.87,0.29,0.0,30.53,80.56,64.44,89.17,78.33,47.78,31.39,0.0,2.0,1.0
090070001141A,Iztapalapa,4046,94,44,0,3960,3354,1172,1175,893,658,1098,882,587,457,4,11.11,0.9542,Bajo,Bajo,2.32,1.11,0.0,28.97,76.0,56.0,93.45,75.06,49.96,38.89,0.34,2.0,2.0
0900700011424,Iztapalapa,2881,67,35,0,2798,2400,965,847,609,438,795,648,325,222,0,10.86,0.9552,Bajo,Bajo,2.33,1.25,0.0,33.5,71.9,51.71,93.86,76.51,38.37,26.21,0.0,2.0,2.0
0900700011439,Iztapalapa,2585,40,18,0,2536,2220,437,784,645,541,716,623,410,243,5,12.41,0.9694,Muy bajo,Muy bajo,1.55,0.71,0.0,16.91,82.27,69.01,91.33,79.46,52.3,30.99,0.64,1.0,1.0
0900700012687,Iztapalapa,4656,188,69,0,4524,3762,1575,1151,813,569,1010,907,412,263,9,10.38,0.944,Medio,Bajo,4.04,1.53,0.0,33.83,70.63,49.44,87.75,78.8,35.79,22.85,0.78,3.0,2.0
0900700012704,Iztapalapa,5016,256,95,0,4860,3858,1863,1420,900,420,1274,1151,184,60,6,9.5,0.9377,Medio,Bajo,5.1,1.95,0.0,37.14,63.38,29.58,89.72,81.06,12.96,4.23,0.42,3.0,2.0
0900700012719,Iztapalapa,4678,177,83,0,4497,3588,1608,1260,735,427,1087,904,263,145,3,9.35,0.9309,Medio,Medio,3.78,1.85,0.0,34.37,58.33,33.89,86.27,71.75,20.87,11.51,0.24,3.0,3.0
0900700012776,Iztapalapa,7954,367,148,0,7651,6260,2727,2150,1485,1003,1961,1723,592,495,12,10.15,0.9462,Medio,Bajo,4.61,1.93,0.0,34.28,69.07,46.65,91.21,80.14,27.53,23.02,0.56,3.0,2.0
0900700012780,Iztapalapa,6872,202,88,,6633,5353,2018,1760,1168,670,1563,1405,323,217,8,9.55,0.9436,Medio,Bajo,2.94,1.33,,29.37,66.36,38.07,88.81,79.83,18.35,12.33,0.45,3.0,2.0
0900700011443,Iztapalapa,1973,16,8,0,1941,1729,543,580,510,426,551,475,326,198,0,12.58,0.9704,Muy bajo,Muy bajo,0.81,0.41,0.0,27.52,87.93,73.45,95.0,81.9,56.21,34.14,0.0,1.0,1.0
0900700012808,Iztapalapa,4320,98,38,,4183,3558,1412,1223,821,583,1087,903,457,283,15,10.67,0.9407,Medio,Bajo,2.27,0.91,,32.69,67.13,47.67,88.88,73.83,37.37,23.14,1.23,3.0,2.0
0900700012812,Iztapalapa,3581,75,24,0,3487,2959,1356,963,719,563,885,730,442,267,,10.74,0.9495,Bajo,Bajo,2.09,0.69,0.0,37.87,74.66,58.46,91.9,75.8,45.9,27.73,,2.0,2.0
0900700012846,Iztapalapa,4936,144,40,0,4787,3921,1853,1316,884,612,1169,997,492,293,4,10.07,0.9428,Medio,Bajo,2.92,0.84,0.0,37.54,67.17,46.5,88.83,75.76,37.39,22.26,0.3,3.0,2.0
0900700012850,Iztapalapa,3639,110,53,,3518,2911,1146,1023,665,474,932,771,394,187,,10.42,0.9513,Bajo,Bajo,3.02,1.51,,31.49,65.0,46.33,91.1,75.37,38.51,18.28,,2.0,2.0
0900700014679,Iztapalapa,440,10,3,0,418,337,172,128,74,38,116,107,49,17,0,9.53,0.9388,Medio,Medio,2.27,0.72,0.0,39.09,57.81,29.69,90.62,83.59,38.28,13.28,0.0,3.0,3.0
0900700013153,Iztapalapa,3560,388,121,0,3424,2678,1215,890,558,273,762,645,106,89,6,9.08,0.9329,Medio,Medio,10.9,3.53,0.0,34.13,62.7,30.67,85.62,72.47,11.91,10.0,0.67,3.0,3.0
0900700013204,Iztapalapa,6595,308,126,,6350,5071,1950,1683,1136,639,1516,1341,445,297,8,9.51,0.9436,Medio,Bajo,4.67,1.98,,29.57,67.5,37.97,90.08,79.68,26.44,17.65,0.48,3.0,2.0
0900700013219,Iztapalapa,7613,470,179,3,7326,5869,3230,2035,1401,731,1815,1518,409,196,13,9.32,0.9273,Medio,Medio,6.17,2.44,0.04,42.43,68.85,35.92,89.19,74.59,20.1,9.63,0.64,3.0,3.0
0900700013223,Iztapalapa,7231,555,196,5,6940,5534,2893,1819,1106,709,1623,1521,429,258,4,9.31,0.9335,Medio,Bajo,7.68,2.82,0.07,40.01,60.8,38.98,89.22,83.62,23.58,14.18,0.22,3.0,2.0
0900700013238,Iztapalapa,6000,330,94,0,5811,4719,1879,1590,989,600,1378,1265,290,244,10,9.55,0.9382,Medio,Bajo,5.5,1.62,0.0,31.32,62.2,37.74,86.67,79.56,18.24,15.35,0.63,3.0,2.0
0900700013257,Iztapalapa,4049,127,51,0,3883,3065,1590,1060,767,354,891,878,159,121,8,9.33,0.9264,Alto,Bajo,3.14,1.31,0.0,39.27,72.36,33.4,84.06,82.83,15.0,11.42,0.75,4.0,2.0
0900700013276,Iztapalapa,6422,252,94,0,6185,5032,2316,1719,1182,670,1513,1430,322,261,3,9.32,0.9356,Medio,Bajo,3.92,1.52,0.0,36.06,68.76,38.98,88.02,83.19,18.73,15.18,0.17,3.0,2.0
090070001351A,Iztapalapa,5705,119,49,0,5517,4546,1688,1496,1010,708,1346,1154,444,275,5,10.19,0.9474,Bajo,Bajo,2.09,0.89,0.0,29.59,67.51,47.33,89.97,77.14,29.68,18.38,0.33,2.0,2.0
0900700013558,Iztapalapa,1463,63,36,,1435,1190,490,412,297,216,357,324,128,108,,10.78,0.9441,Medio,Bajo,4.31,2.51,,33.49,72.09,52.43,86.65,78.64,31.07,26.21,,3.0,2.0
0900700014081,Iztapalapa,5245,525,167,,4985,3885,2056,1283,781,399,1100,1013,262,111,4,8.84,0.9299,Medio,Medio,10.01,3.35,,39.2,60.87,31.1,85.74,78.96,20.42,8.65,0.31,3.0,3.0
0900700014170,Iztapalapa,4478,143,53,,4310,3478,1554,1125,706,426,980,841,317,166,19,9.55,0.9399,Medio,Bajo,3.19,1.23,,34.7,62.76,37.87,87.11,74.76,28.18,14.76,1.69,3.0,2.0
0900700014185,Iztapalapa,3902,118,33,0,3784,3099,1254,1067,743,528,980,803,471,234,3,10.53,0.9509,Bajo,Bajo,3.02,0.87,0.0,32.14,69.63,49.48,91.85,75.26,44.14,21.93,0.28,2.0,2.0
090070001419A,Iztapalapa,3319,53,18,0,3202,2698,870,1053,772,590,982,795,460,365,4,11.06,0.9619,Bajo,Bajo,1.6,0.56,0.0,26.21,73.31,56.03,93.26,75.5,43.68,34.66,0.38,2.0,2.0
0900700014202,Iztapalapa,3513,111,41,0,3398,2747,1073,871,495,272,773,631,206,108,6,9.42,0.9399,Medio,Medio,3.16,1.21,0.0,30.54,56.83,31.23,88.75,72.45,23.65,12.4,0.69,3.0,3.0
090070001426A,Iztapalapa,5157,471,145,,4902,3740,2034,1280,764,378,1126,954,271,132,7,9.18,0.9307,Medio,Medio,9.13,2.96,,39.44,59.69,29.53,87.97,74.53,21.17,10.31,0.55,3.0,3.0
090070001508A,Iztapalapa,3945,265,101,0,3781,2951,1358,1066,642,397,945,842,260,152,7,9.3,0.9362,Medio,Medio,6.72,2.67,0.0,34.42,60.23,37.24,88.65,78.99,24.39,14.26,0.66,3.0,3.0
0900700015094,Iztapalapa,1516,23,11,0,1468,1239,455,514,440,397,499,431,185,252,,12.97,0.9721,Muy bajo,Muy bajo,1.52,0.75,0.0,30.01,85.6,77.24,97.08,83.85,35.99,49.03,,1.0,1.0
0900700015111,Iztapalapa,7653,57,22,0,7474,6419,1749,2594,2141,1815,2490,2147,1358,1045,5,12.33,0.9734,Muy bajo,Muy bajo,0.74,0.29,0.0,22.85,82.54,69.97,95.99,82.77,52.35,40.29,0.19,1.0,1.0
0900700015450,Iztapalapa,3458,165,52,0,3359,2759,1152,852,617,414,771,656,286,151,4,9.76,0.9404,Medio,Bajo,4.77,1.55,0.0,33.31,72.42,48.59,90.49,77.0,33.57,17.72,0.47,3.0,2.0
0900700015431,Iztapalapa,2463,19,7,0,2421,2091,751,803,651,541,746,622,437,298,,12.22,0.9593,Bajo,Muy bajo,0.77,0.29,0.0,30.49,81.07,67.37,92.9,77.46,54.42,37.11,,2.0,1.0
0900700015446,Iztapalapa,4124,103,41,0,4027,3484,1149,1240,973,784,1150,906,620,405,4,12.1,0.9628,Bajo,Bajo,2.5,1.02,0.0,27.86,78.47,63.23,92.74,73.06,50.0,32.66,0.32,2.0,2.0
090070001547A,Iztapalapa,3413,92,28,,3286,2690,1393,972,701,514,911,738,362,249,0,10.54,0.9393,Medio,Bajo,2.7,0.85,,40.81,72.12,52.88,93.72,75.93,37.24,25.62,0.0,3.0,2.0
090070001038A,Iztapalapa,5123,46,25,,4951,4136,1537,1344,965,704,1192,1056,592,301,7,11.06,0.9466,Bajo,Bajo,0.9,0.5,,30.0,71.8,52.38,88.69,78.57,44.05,22.4,0.52,2.0,2.0
0900700010604,Iztapalapa,3653,41,16,0,3534,2934,1108,933,578,373,811,751,527,185,3,10.07,0.9466,Bajo,Bajo,1.12,0.45,0.0,30.33,61.95,39.98,86.92,80.49,56.48,19.83,0.32,2.0,2.0
090070001091A,Iztapalapa,1444,11,6,0,1426,1299,297,476,420,388,437,393,323,230,0,14.07,0.947,Bajo,Muy bajo,0.76,0.42,0.0,20.57,88.24,81.51,91.81,82.56,67.86,48.32,0.0,2.0,1.0
0900700010977,Iztapalapa,7001,208,92,,6779,5651,2162,1818,1296,911,1654,1428,683,464,15,10.49,0.9483,Bajo,Bajo,2.97,1.36,,30.88,71.29,50.11,90.98,78.55,37.57,25.52,0.83,2.0,2.0
090070001390A,Iztapalapa,4006,89,36,0,3886,3325,998,1092,853,672,1007,848,473,319,12,11.64,0.965,Bajo,Muy bajo,2.22,0.93,0.0,24.91,78.11,61.54,92.22,77.66,43.32,29.21,1.1,2.0,1.0
0900700013914,Iztapalapa,5355,95,36,,5218,4431,1322,1512,1174,902,1363,1128,588,456,3,11.61,0.9617,Bajo,Bajo,1.77,0.69,,24.69,77.65,59.66,90.15,74.6,38.89,30.16,0.2,2.0,2.0
0900700014927,Iztapalapa,6812,71,29,0,6600,5558,1725,2165,1790,1518,2060,1683,1014,1001,3,12.34,0.9626,Bajo,Muy bajo,1.04,0.44,0.0,25.32,82.68,70.12,95.15,77.74,46.84,46.24,0.14,2.0,1.0
0900700015785,Iztapalapa,500,5,3,0,491,404,139,138,90,47,112,108,31,17,,8.89,0.9241,Alto,Bajo,1.0,0.61,0.0,27.8,65.22,34.06,81.16,78.26,22.46,12.32,,4.0,2.0
090070001305A,Iztapalapa,6494,239,93,0,6260,5063,1869,1618,1047,659,1465,1288,475,307,6,10.05,0.946,Medio,Bajo,3.68,1.49,0.0,28.78,64.71,40.73,90.54,79.6,29.36,18.97,0.37,3.0,2.0
0900700014804,Iztapalapa,2676,43,17,0,2582,2163,711,770,610,433,715,583,403,219,3,10.87,0.9518,Bajo,Bajo,1.61,0.66,0.0,26.57,79.22,56.23,92.86,75.71,52.34,28.44,0.39,2.0,2.0
0900700010905,Iztapalapa,2580,50,26,,2539,2312,665,951,869,789,905,774,664,586,,14.2,0.9668,Muy bajo,Muy bajo,1.94,1.02,,25.78,91.38,82.97,95.16,81.39,69.82,61.62,,1.0,1.0
090070001262A,Iztapalapa,5432,358,159,0,5219,4152,1813,1490,890,575,1346,1064,319,221,3,9.59,0.9351,Medio,Bajo,6.59,3.05,0.0,33.38,59.73,38.59,90.34,71.41,21.41,14.83,0.2,3.0,2.0
0900700012634,Iztapalapa,4200,338,127,5,4053,3242,1510,1133,677,425,997,795,243,138,3,9.6,0.9377,Medio,Bajo,8.05,3.13,0.12,35.95,59.75,37.51,88.0,70.17,21.45,12.18,0.26,3.0,2.0
0900700012649,Iztapalapa,4309,318,113,0,4151,3376,1557,1155,705,412,994,820,241,179,9,9.57,0.9378,Medio,Bajo,7.38,2.72,0.0,36.13,61.04,35.67,86.06,71.0,20.87,15.5,0.78,3.0,2.0
0900700014611,Iztapalapa,751,40,16,0,720,603,132,244,176,91,221,199,70,53,0,9.82,0.9461,Medio,Bajo,5.33,2.22,0.0,17.58,72.13,37.3,90.57,81.56,28.69,21.72,0.0,3.0,2.0
0900700013562,Iztapalapa,1809,58,23,,1751,1437,552,479,363,276,438,352,134,121,,10.79,0.9494,Bajo,Bajo,3.21,1.31,,30.51,75.78,57.62,91.44,73.49,27.97,25.26,,2.0,2.0
0900700015412,Iztapalapa,2677,131,41,0,2588,2120,857,673,460,340,644,601,238,176,0,10.05,0.9542,Bajo,Bajo,4.89,1.58,0.0,32.01,68.35,50.52,95.69,89.3,35.36,26.15,0.0,2.0,2.0
090070001593A,Iztapalapa,3627,102,38,0,3491,2751,1296,1090,711,420,993,800,536,254,9,9.59,0.9414,Medio,Bajo,2.81,1.09,0.0,35.73,65.23,38.53,91.1,73.39,49.17,23.3,0.83,3.0,2.0
